Country Name,Country Code,Year,GDP_USD,GDP_PER_CAP_USD,INFLATION,POPULATION,UNEMPLOYMENT_RATE,EXPORTS,IMPORTS
Afghanistan,AFG,2022,14497243872.1337,357.261152798144,9.40623933931322,40578842.0,14.1,18.3800424016375,54.5054272070161
Africa Eastern and Southern,AFE,2022,1191638638185.25,1628.31894446307,9.36713222670811,731821393.0,7.98520225155097,27.4618215194812,30.0117749989343
Albania,ALB,2022,19017244116.7203,6846.42669381643,9.86158300344633,2777689.0,10.137,37.1970818190154,47.5009752834284
Algeria,DZA,2022,225638456572.143,4961.55257664733,22.9512626050573,45477389.0,12.346,30.8089785470304,20.3933971934105
Angola,AGO,2022,104399746853.401,2929.69445467272,13.7105940226231,35635029.0,14.602,44.391642097512,25.2994284078973
Arab World,ARB,2022,3738584480489.16,7931.61789279006,12.6065501967487,471352066.0,9.9535706462442,47.9577901395422,36.0465101906724
Argentina,ARG,2022,632790070063.124,13935.6811110049,69.8760842459268,45407904.0,6.805,16.248014443903,15.2996935612041
Armenia,ARM,2022,19513506553.1251,6571.97445545099,7.98587852828175,2969200.0,13.379,50.2249804603907,51.1857978005492
Australia,AUS,2022,1690858246994.43,64997.0136536475,7.17553361510235,26014399.0,3.728,25.5315880289865,20.2901822017406
Austria,AUT,2022,471773629830.381,52176.6649141178,4.75477807605142,9041851.0,4.992,61.9626734104832,62.4207780743465
Azerbaijan,AZE,2022,78807470588.2353,7770.594223351,37.2707210689435,10141756.0,5.65,59.9868480668076,26.9954251873703
"Bahamas, The",BHS,2022,13896800000.0,34957.1613279737,4.12458842894918,397538.0,9.272,37.1589142824247,38.8240458234989
Bahrain,BHR,2022,46458191489.3617,30470.5219276023,7.13488879900781,1524693.0,1.326,95.9613654006004,71.1798757519344
Bangladesh,BGD,2022,460131689083.083,2716.48592780431,5.04902187883131,169384897.0,4.593,12.8822264348985,20.897740835675
Belarus,BLR,2022,73775179924.603,7994.64806074889,14.8848623664839,9228071.0,3.574,63.0511868938428,56.973020682251
Belgium,BEL,2022,593614574325.878,50822.2518538518,6.84397581715184,11680210.0,5.57,95.2395955015917,96.6998485924956
Belize,BLZ,2022,2846700000.0,7068.45478269722,7.25244797063618,402733.0,8.763,53.2722099272842,55.2569642041662
Benin,BEN,2022,17425405083.8797,1266.42710981159,4.13899447875367,13759501.0,1.685,20.8153300474458,23.5662628402967
Bhutan,BTN,2022,2898227743.75576,3711.32767981591,5.79485516979783,780914.0,5.947,25.4988399587876,60.0723765638263
Bolivia,BOL,2022,44008282879.8842,3643.92826984604,5.12446443182509,12077154.0,3.552,32.6115548527874,35.1443439153378
Bosnia and Herzegovina,BIH,2022,24534663636.1778,7655.59421024383,11.8088401064015,3204802.0,12.657,48.307102350834,61.8988653103961
Botswana,BWA,2022,20321150598.0672,8328.70905682185,14.6176767283936,2439892.0,23.615,43.5436117786863,42.0680959802285
Brazil,BRA,2022,1951923942083.32,9281.33334441234,8.57028196165616,210306415.0,9.231,19.6307650034371,19.1853009729027
Brunei Darussalam,BRN,2022,16681536442.5498,36632.9280421411,24.2367266802876,455370.0,5.191,86.3893570088471,60.5846090836886
