Country Name,Country Code,Year,GDP_USD,GDP_PER_CAP_USD,INFLATION,POPULATION,UNEMPLOYMENT_RATE,EXPORTS,IMPORTS
Africa Eastern and Southern,AFE,2018,1012291194268.21,1538.90167917284,4.32175867770079,657801085.0,7.3605131044333,25.3063998411714,28.5208504212826
Albania,ALB,2018,15379508329.7568,5365.48880180298,1.45328722509015,2866376.0,12.304,31.1140135421951,44.5800648295474
Algeria,DZA,2018,194554483655.528,4577.21029180491,6.16467836389162,42505035.0,12.137,23.423105738908,29.0130619390143
Angola,AGO,2018,79450688259.3664,2538.59139143371,28.1670932554891,31297155.0,16.594,40.8362898299819,25.541723496358
Arab World,ARB,2018,2907329557076.05,6668.2167280195,7.04467101701975,435998060.0,10.6597396349929,44.6149788326256,36.4923209571494
Argentina,ARG,2018,524819892360.176,11752.7998922979,42.0336689575031,44654882.0,9.22,14.4366857499034,16.3258502050892
Armenia,ARM,2018,12457940694.7395,4196.00562301769,2.78770951425761,2969000.0,18.966,39.3928940286073,53.0802129926047
Australia,AUS,2018,1427809041019.44,57196.4220783778,1.86901478899458,24963258.0,5.3,21.8940905352475,21.8419745445958
Austria,AUT,2018,452582294972.775,51194.0749841299,1.81047996133594,8840521.0,4.933,55.7022394735073,52.6757304983207
Azerbaijan,AZE,2018,47112470051.7701,4739.7943123408,12.1844329641443,9939771.0,4.9,54.0922938620586,37.5802826749238
"Bahamas, The",BHS,2018,12819200000.0,32642.3353203452,0.578705837882666,392717.0,10.0,35.251809785322,36.9024588117823
Bahrain,BHR,2018,39567978723.4043,26324.4066549559,4.21271352571605,1503091.0,1.2,75.7153726820796,68.3599998924555
Bangladesh,BGD,2018,321362752441.78,1965.24372731467,5.80553876704575,163523103.0,4.407,12.6747879443391,19.8398437797492
Belarus,BLR,2018,60031026576.26,6360.037502312,12.1392299761097,9438785.0,4.763,70.4550452625374,68.9386909876332
Belgium,BEL,2018,542638913427.921,47487.2100392561,1.71728236623039,11427054.0,5.941,83.4830567161373,84.7946361610806
Belize,BLZ,2018,2293250000.0,6031.28139580144,0.0777284726732006,380226.0,7.896,51.5643737054399,49.1006213888586
Benin,BEN,2018,14262408089.9261,1151.7409703472,0.670447614217636,12383347.0,1.41,27.2742306189085,34.5209638714363
Bhutan,BTN,2018,2583335721.85904,3400.20417245342,1.15086276370558,759759.0,3.35,29.1897191930732,50.550001136535
Bolivia,BOL,2018,40287647930.5355,3500.72642189887,3.05626575345299,11508368.0,3.519,25.9887950588635,31.1211695531008
Bosnia and Herzegovina,BIH,2018,20484053868.9246,6047.84584261133,2.79162490401892,3387000.0,18.4,41.9845635628313,56.4475276333556
Botswana,BWA,2018,17031943186.1353,7407.95940141786,0.0566218685120532,2299141.0,19.681,44.2281439237392,43.2269600709101
Brazil,BRA,2018,1916933898010.99,9300.66164923219,4.4935343282916,206107261.0,12.329,14.6349994955075,14.2412038808791
Brunei Darussalam,BRN,2018,13566908401.1864,30988.1190497851,9.21562481534343,437810.0,8.7,51.9332397479681,41.9648219488274
Bulgaria,BGR,2018,66251582035.9412,9872.38507789106,4.25525729817191,6710798.0,5.211,65.7651341270555,63.100431152185
Burkina Faso,BFA,2018,15890066221.2882,777.465618514048,1.07396688968345,20438288.0,4.695,28.0789061419219,32.5167194817269
Burundi,BDI,2018,2667182199.51333,224.89939239264,-2.85085930198137,11859446.0,1.146,5.6856543143069,20.9140481504705
Cabo Verde,CPV,2018,2205099506.99994,4294.96510035729,1.70417119144814,513415.0,12.17,45.865993464408,60.0015305876965
Cambodia,KHM,2018,33145892168.8958,2036.67377566578,3.81658094506807,16274522.0,0.13,55.4713973566208,62.9662580564288
Cameroon,CMR,2018,39955552189.795,1610.69641591017,1.89699162266248,24806383.0,3.601,18.7362534690181,21.8513494080099
Canada,CAN,2018,1725329192783.02,46539.1761570405,1.65111818043586,37072620.0,5.837,32.3254037264858,34.2744821243903
Central African Republic,CAF,2018,2220979146.11241,455.243962859534,-1.22411715845705,4878657.0,5.517,15.9400300007701,33.7201700016618
Central Europe and the Baltics,CEB,2018,1658215183813.33,16245.193864543,3.59301167619761,102074201.0,4.30369562786882,62.8389526971535,60.7884993256531
Chad,TCD,2018,15327000248.8701,948.656629871231,3.86899224361679,16156531.0,1.135,25.8447812653289,20.8936505206894
Chile,CHL,2018,295857562991.709,15659.4808675628,1.59019973716229,18893191.0,7.623,28.5290447397579,29.6480058936791
China,CHN,2018,14147765772963.8,10085.6638148819,3.46789777292169,1402760000.0,4.31,18.7705198029033,18.1238645885115
Colombia,COL,2018,334198218098.276,6816.96818309544,4.63057967327826,49024465.0,9.36,15.8997196775431,20.6350331193542
Comoros,COM,2018,1188797449.96029,1540.71132331975,1.42742847769888,771590.0,3.942,12.909022989086,30.087130352257
"Congo, Dem. Rep.",COD,2018,47568210009.8172,528.256019777898,30.998612148703,90047644.0,4.618,32.5535282647371,37.3662008854446
"Congo, Rep.",COG,2018,14773900288.5135,2694.43413191427,22.2344412921584,5483118.0,20.701,62.2105922950548,38.372624484659
Costa Rica,CRI,2018,62420164991.5444,12590.2493781628,2.19247842793351,4957818.0,9.01,33.7385107761818,33.206831240419
Cote d'Ivoire,CIV,2018,58522477786.6889,2130.86619381144,1.68197647173226,27464173.0,2.85,22.6941999168587,23.3433087934287
Croatia,HRV,2018,61668130122.5878,15460.4183295843,2.02559756591751,3988775.0,8.432,49.1092106291889,49.9586073447811
Cuba,CUB,2018,100050036096.123,8911.46205964193,1.03226933491902,11227118.0,1.7,14.5227333911607,12.5608150585035
Cyprus,CYP,2018,25754001367.5448,29599.986328125,1.02575360460912,1270737.0,8.504,74.511134620546,73.1124327895079
Czechia,CZE,2018,251992360762.236,23705.9329811299,2.81335980001735,10629928.0,2.246,75.6097814865591,69.5319364042301
Denmark,DNK,2018,355293374912.393,61324.7665045565,0.593022199554014,5793636.0,5.131,56.9833683807386,51.8306171211701
Djibouti,DJI,2018,2913464658.08768,2718.08338799203,0.656019048644325,1071882.0,26.184,156.619986522272,143.778914001572
Dominican Republic,DOM,2018,84994732049.3461,7882.98221584944,4.54050503974423,10782053.0,5.861,23.993089643769,28.3420813139322
Early-demographic dividend,EAR,2018,11652111473280.5,3515.76621670583,3.81832356943335,3314245247.0,6.79972998966452,25.7631122324718,27.6685950543378
East Asia & Pacific,EAS,2018,26749413596913.5,11394.4809001741,3.46789777292169,2347576325.0,3.74497476910225,28.8156766998523,27.352547549704
East Asia & Pacific (IDA & IBRD countries),TEA,2018,16881313468532.0,8136.36881824421,3.74065383022071,2074796982.0,3.8185338900756,22.9707719685091,22.3282649175952
East Asia & Pacific (excluding high income),EAP,2018,16902106236749.5,8045.94448809301,3.74065383022071,2100698838.0,3.8023437834359,22.9721209933365,22.3420742056463
Ecuador,ECU,2018,107478961000.0,6303.91886658338,1.81939670683758,17049547.0,3.53,23.5438701347327,24.4654774807509
"Egypt, Arab Rep.",EGY,2018,262588632526.73,2484.70315630508,21.1748208164536,105682094.0,9.855,17.984655608418,27.9263640649779
El Salvador,SLV,2018,26020850000.0,4183.54620971358,1.71626308707515,6219807.0,4.006,28.9343737810256,46.69924310697
Equatorial Guinea,GNQ,2018,13097012133.6159,8102.47084834031,9.51383429692252,1616422.0,7.967,59.6145347244398,44.0311468985135
Estonia,EST,2018,31222632740.7247,23618.1361254581,4.84907461768212,1321977.0,5.412,72.9004951572088,70.5847297075262
Eswatini,SWZ,2018,4644696656.36967,3973.46344933667,3.09382959296651,1168929.0,26.369,40.863798582106,44.61157306829
Ethiopia,ETH,2018,84269180856.9147,747.968003672674,12.382276100107,112664152.0,2.802,8.37267815589761,22.8266908218905
Euro area,EMU,2018,13868034531052.8,40096.712205156,1.84598025183023,345864630.0,8.15855629448959,47.0550016412081,43.0600258091357
Europe & Central Asia,ECS,2018,23306977599232.0,25362.6758114579,2.14480104239298,918947897.0,6.89846651939412,44.5311083965316,40.9981953156607
Europe & Central Asia (IDA & IBRD countries),TEC,2018,4091510597189.56,8890.61596620106,3.44744511589256,460205526.0,6.68712190975064,37.4513703292445,33.6382905802256
Europe & Central Asia (excluding high income),ECA,2018,1468176796062.36,5952.2500299061,3.33677576027664,246659127.0,8.66113165745193,36.5427334676433,37.5347387091586
European Union,EUU,2018,16092154353714.7,36054.3954466385,1.86533423151265,446329890.0,7.25592359475734,48.2297316018383,44.4475896003753
Fiji,FJI,2018,5581425327.44397,6085.41979485376,1.42571800764148,917180.0,4.335,47.7487957741689,55.486624174387
Finland,FIN,2018,273869255596.078,49654.2497035329,1.98705901186365,5515525.0,7.361,39.1492205860158,39.9943942562687
France,FRA,2018,2781576320884.39,41418.1766484844,1.11459331332806,67158348.0,9.018,32.9179818922164,33.8842788890102
French Polynesia,PYF,2018,6135116253.33452,21925.616043938,-1.24121741900541,279815.0,11.572,20.9791687502218,44.0354941009849
Gabon,GAB,2018,16867326401.9626,7624.2775233771,7.17665749439934,2212318.0,20.439,54.2990764910062,22.7375212062962
"Gambia, The",GMB,2018,1670671327.81651,696.219806960615,6.95176403794258,2399632.0,4.127,22.2881797710858,42.5242842292877
Georgia,GEO,2018,17902544880.6471,4804.0546040444,3.48481628679124,3726549.0,12.667,49.6955410587561,60.1521994975096
Germany,DEU,2018,4052008447223.53,48874.8595028454,1.86533423151265,82905782.0,3.384,42.6073917339186,36.6202679583694
Ghana,GHA,2018,67259353965.6087,2195.32166016377,10.5684824952629,30637585.0,3.253,33.4548954489265,34.5036220155637
Greece,GRC,2018,213298873494.394,19873.4015238771,-0.234800451317412,10732882.0,19.179,38.630976154138,40.6071874522328
Guam,GUM,2018,6051000000.0,37195.9503070464,1.47239079307833,162679.0,5.449,19.2530160304082,53.7101305569327
Guatemala,GTM,2018,73328365862.4329,4352.94651790253,1.27161205401553,16845685.0,2.283,18.1693265265636,28.8423555448314
