Country Name,Country Code,Year,GDP_USD,GDP_PER_CAP_USD,INFLATION,POPULATION,UNEMPLOYMENT_RATE,EXPORTS,IMPORTS
Africa Eastern and Southern,AFE,2006,580240750535.502,1220.00246913408,7.65225430526529,475606210.0,7.15895834527989,29.577386325635,29.3833271766184
Albania,ALB,2006,9150528132.17633,3057.77257038113,2.68476832531357,2992547.0,15.626,24.5085919324007,47.6933170159667
Algeria,DZA,2006,123084258693.01,3660.66104745322,10.7811837501722,33623506.0,12.27,45.7641342682087,20.1511576995534
Angola,AGO,2006,52381025141.4268,2617.05196022633,17.1156651448542,20015279.0,16.206,63.4678635039226,31.1572958281252
Arab World,ARB,2006,1439471041382.97,4355.08762186879,9.09650632380644,330526310.0,10.5232380711626,53.692294121072,35.0163095549488
Argentina,ARG,2006,232557260817.308,5869.38028970204,13.7410524859152,39622115.0,10.078,23.0266946038115,17.4067852681036
Armenia,ARM,2006,6384452066.5146,2041.65267068997,4.61801250818827,3127100.0,10.465,22.1459814355134,38.8841565463432
Australia,AUS,2006,748417562769.636,36595.7071548423,5.11533977799769,20450966.0,4.785,19.8535392187758,21.7059079518
Austria,AUT,2006,333905979332.481,40382.2078298575,2.04461997957617,8268641.0,5.32,51.2031559330564,47.5825693830677
Azerbaijan,AZE,2006,20981929497.6188,2472.95725732287,11.3291885424108,8484550.0,6.62,66.5041448400209,38.758255006348
"Bahamas, The",BHS,2006,10167250000.0,29184.7865087908,0.828194507426659,348375.0,7.54,38.3092773365463,49.2414369667314
Bahrain,BHR,2006,18504760638.2979,19267.282615072,8.84243733151141,960424.0,1.021,84.6389442624741,62.4652368065147
Bangladesh,BGD,2006,71795736172.1561,490.388026533289,5.87593581109938,146405973.0,3.591,16.3534635652888,21.7584608673034
Belarus,BLR,2006,36961894281.3444,3848.22350300163,10.7486157382241,9604924.0,8.024,60.0613117690842,64.2337921203023
Belgium,BEL,2006,408259840868.823,38705.1067959147,2.26471618933262,10547958.0,8.246,76.8049970552189,72.7625122442923
Belize,BLZ,2006,1591150000.0,5527.16775856439,3.22145168702571,287878.0,9.39,51.7864437670867,47.0728718222669
Benin,BEN,2006,7034111314.88812,809.147072506221,2.09431707279076,8693242.0,0.889,18.057925712964,21.7167729998912
Bhutan,BTN,2006,942879878.538879,1405.6071618158,6.5751238535146,670799.0,3.13,51.8129303116649,56.3448645794603
Bolivia,BOL,2006,11451844902.2214,1202.71150446327,13.6636795403543,9521689.0,2.577,41.771714268103,32.766134163444
Bosnia and Herzegovina,BIH,2006,12864841905.9543,3166.12865344833,7.80012735973601,4063272.0,31.11,26.2583452015481,53.5716025736534
Botswana,BWA,2006,9919158482.41085,5291.58379144849,5.1543983602337,1874516.0,17.782,51.7808267603935,34.8316071531305
Brazil,BRA,2006,1107626541434.92,5934.14470924968,6.77427408762492,186653106.0,9.692,14.3743163038801,11.6673835879099
Brunei Darussalam,BRN,2006,12644616446.1918,34674.7995990594,9.94435222859258,364663.0,5.997,60.1605717677988,21.4103827977614
Bulgaria,BGR,2006,34380536495.6739,4523.1465578805,6.75647490079174,7601022.0,8.951,46.9778786308931,64.0695841229168
Burkina Faso,BFA,2006,6547419820.38113,455.513655620024,-0.662826822466556,14373707.0,3.669,10.9568635027021,24.1496788527529
Burundi,BDI,2006,1273375078.44844,161.892755640319,2.84566633376673,7865547.0,3.185,7.3,35.1
Cabo Verde,CPV,2006,1107571457.90614,2256.99666191075,4.63977091870937,490728.0,13.397,45.1322052608015,72.6844919720202
Cambodia,KHM,2006,8350531016.65753,612.252648550727,6.79728556994954,13639028.0,1.152,64.672329331268,75.6764049872155
Cameroon,CMR,2006,20910512974.933,1191.45458990968,2.29967497786163,17550407.0,3.729,24.1790940584351,22.9253401219216
Canada,CAN,2006,1319264809590.97,40504.0370977806,2.57017272496486,32571193.0,6.484,35.4024592168513,32.6497052601475
Central African Republic,CAF,2006,1461859762.33459,333.942519903031,3.33404593869069,4377579.0,5.235,14.3160051485309,22.0798650802068
Central Europe and the Baltics,CEB,2006,1001321439764.36,9466.74815885581,3.88062372679858,105772481.0,10.1172085305052,50.0968564527019,54.265826406794
Chad,TCD,2006,9709626596.13031,906.897260572747,11.7281333075855,10706424.0,0.724,44.7758222138389,32.3057543891226
Chile,CHL,2006,153843518170.864,9318.65655296121,12.3498959208792,16509195.0,9.024,43.8656742009237,29.8459608439284
China,CHN,2006,2791498472804.33,2129.25696999613,4.01945759696591,1311020000.0,4.43,35.5268468681701,28.0427329939926
Colombia,COL,2006,161792958904.864,3789.85361217027,5.80766087330477,42691084.0,11.091,17.7285877506525,21.9127682099768
Comoros,COM,2006,698431793.872776,1154.90422349749,3.11076370928964,604753.0,4.473,8.83617933267314,26.9210952316569
"Congo, Dem. Rep.",COD,2006,14451901696.3878,238.417639415512,13.3252253838394,60615908.0,3.174,21.7000985286877,26.2631610943496
"Congo, Rep.",COG,2006,8072305029.06514,2103.5821381211,11.3803017625706,3837409.0,19.587,77.4641294571561,48.1366335173347
Costa Rica,CRI,2006,22715540324.3032,5256.59640859159,12.9843104872931,4321340.0,5.926,43.3140351086932,46.5005195049998
Cote d'Ivoire,CIV,2006,25281413263.3712,1230.43056838584,1.3595382596009,20546802.0,6.009,32.8409302334209,30.8494468280311
Croatia,HRV,2006,49590197656.5482,11502.753124287,3.88062372679858,4311159.0,11.13,37.540364852706,45.9655144650503
Cuba,CUB,2006,48835925925.9259,4329.98265964383,10.3655612005023,11278550.0,1.913,18.7134547274699,18.4745595607363
Cyprus,CYP,2006,20072754986.8272,26729.28125,3.08610638913302,1054418.0,4.593,53.4358108781673,56.3706871621756
Czechia,CZE,2006,156236258386.589,15259.0788162004,0.6832401672809,10238905.0,7.141,64.8869825723489,62.164032482667
Denmark,DNK,2006,283386151543.687,52119.1787984282,2.08855162176475,5437272.0,3.897,50.6843661293202,46.7454946434639
Dominican Republic,DOM,2006,37879830084.2627,4055.14270347371,6.64432069580805,9341183.0,5.654,28.2249162691947,35.5415663659558
Early-demographic dividend,EAR,2006,5597875766985.71,2010.20655978818,8.40093821740371,2784726644.0,6.90690971756036,30.5240022581789,27.7683188041982
East Asia & Pacific,EAS,2006,11076471335442.9,5150.19682285776,4.00019463523916,2150688938.0,4.34189971837131,34.6713515102035,30.9426400280009
East Asia & Pacific (IDA & IBRD countries),TEA,2006,3778756305027.42,1999.86335962807,5.11158666295037,1889507244.0,4.39475180578743,41.2407328637239,34.1256529542242
