Country Name,Country Code,Year,GDP_USD,GDP_PER_CAP_USD,INFLATION,POPULATION,UNEMPLOYMENT_RATE,EXPORTS,IMPORTS
Afghanistan,AFG,2020,19955929052.1496,510.787063366811,6.9629462552564,39068979.0,11.71,10.4208171386207,36.2890774127896
Africa Eastern and Southern,AFE,2020,933407232177.078,1344.10320999294,5.29660923473831,694446100.0,8.19139491127414,22.041722250922,24.2562672383954
Albania,ALB,2020,15241455556.3737,5370.77749956875,0.0410440719196288,2837849.0,11.69,22.540763270986,36.9799486187859
Algeria,DZA,2020,164873415325.201,3743.5419522929,-4.7113839171413,44042091.0,14.057,15.5352011116191,24.8545554509197
Angola,AGO,2020,48501561203.5686,1449.92286669308,10.7631052824799,33451132.0,16.69,38.314540742558,27.6274881904292
Arab World,ARB,2020,2596422612311.05,5722.48099531674,-0.283085004100215,453723239.0,11.3256125416623,35.8810975153091,36.8502666802575
Argentina,ARG,2020,385740508436.965,8535.59938004389,40.0830878011993,45191965.0,11.461,16.6054144372484,13.5982843701675
Armenia,ARM,2020,12641698583.2152,4268.68093304583,1.80659270159933,2961500.0,18.175,29.7649869151934,39.7238206244142
Australia,AUS,2020,1328414058378.38,51791.540179984,1.88550119010648,25649248.0,6.456,24.0267391579698,20.6377169074661
Austria,AUT,2020,434397601557.696,48716.4098900349,2.59313253599376,8916864.0,5.201,51.6630899700616,48.2851241395359
Azerbaijan,AZE,2020,42693000000.0,4229.91064904503,-7.49363332447324,10093121.0,7.24,35.6235558660257,36.3943117827554
"Bahamas, The",BHS,2020,10363200000.0,26178.7537607708,-2.32343515150937,395863.0,12.027,23.2736992434769,30.1470588235294
Bahrain,BHR,2020,35837632978.7234,24342.8444554718,-5.8288484641256,1472204.0,1.781,70.4544358235096,65.0065491894219
Bangladesh,BGD,2020,373979442362.193,2248.85078828233,3.84106338588026,166298024.0,5.436,10.4427880616037,15.8286593146113
Belarus,BLR,2020,61371673344.7424,6542.85579976768,11.8774650823508,9379952.0,4.049,61.0120971835577,57.9220789629764
Belgium,BEL,2020,529694473501.791,45906.2875805246,1.59611667576401,11538604.0,5.545,79.1968705613294,77.7532507214541
Belize,BLZ,2020,2042850000.0,5227.19363786168,-0.652000223707887,390812.0,10.784,37.7169150941087,44.1050493183543
Benin,BEN,2020,15686741893.5187,1200.19426631122,2.87803228859791,13070169.0,1.502,19.8724704276524,24.9607629492202
Bhutan,BTN,2020,2457604333.90927,3191.66906999331,5.28737431349467,770006.0,5.03,28.0656355144502,43.7647155250135
Bolivia,BOL,2020,36629843806.0781,3099.94219053514,-1.8543866829455,11816299.0,7.903,20.2725897857053,25.2306728309622
Bosnia and Herzegovina,BIH,2020,20226036564.4129,6130.31133245161,0.0621425496305932,3299349.0,15.868,34.1814921420484,47.9297731152414
Botswana,BWA,2020,14960251610.8975,6323.29749806946,4.37886680593209,2365894.0,21.017,31.2903662787721,46.3730515644246
Brazil,BRA,2020,1476107231310.49,7074.19378337644,6.47249962315726,208660842.0,13.697,16.4535520094071,15.8485265343869
Brunei Darussalam,BRN,2020,12005799664.2691,26834.3592463839,-10.8637594994,447404.0,7.409,57.3561113668496,52.9348921971137
Bulgaria,BGR,2020,70550652466.6251,10769.9475699414,4.34103862385629,6550696.0,5.125,56.4240717235265,53.9000094088276
Burkina Faso,BFA,2020,17725010532.5268,825.237038782475,6.46559578788029,21478690.0,5.04,31.7768656908663,28.9629129494576
Burundi,BDI,2020,2649680261.44299,210.008139902508,5.9665023314011,12617036.0,1.03,4.54932000033401,22.2240099992609
Cabo Verde,CPV,2020,1821565613.68613,3539.22661248299,0.366160426431094,514679.0,14.69,25.2933707721998,53.1000838209903
Cambodia,KHM,2020,34818073901.4851,2081.73914242939,-0.824281402832511,16725474.0,0.172,59.9217979409609,62.1835984056075
Cameroon,CMR,2020,40773241177.0505,1555.60370660749,0.705572037621721,26210558.0,3.87,15.2357369814791,18.503094380908
Canada,CAN,2020,1655684730000.19,43537.839298904,1.07081026105622,38028638.0,9.657,29.4736472349344,31.6831237283418
Central African Republic,CAF,2020,2326720900.38047,462.879071294011,1.98216055627785,5026628.0,6.196,15.1724799997493,34.3485400014428
Central Europe and the Baltics,CEB,2020,1679770251031.92,16595.9352698049,2.40777956608554,101215763.0,4.36148161141545,58.6258387130009,55.5405091093612
Chad,TCD,2020,14932897821.2387,866.947814890409,-1.17768160506618,17224679.0,1.707,21.286846433583,19.3559706286102
Chile,CHL,2020,254042159309.311,13114.815470545,9.66572269693961,19370624.0,10.934,31.3303902428612,26.8524733201136
China,CHN,2020,14996414166715.1,10627.4637989619,0.53000081660457,1411100000.0,5.0,18.2035821684675,15.8353686179343
Colombia,COL,2020,270348342541.465,5339.68711357943,1.48172462037553,50629997.0,15.983,13.5222755593302,20.5332954086799
Comoros,COM,2020,1225039195.93742,1527.16990927956,-3.39647627676489,802163.0,4.471,5.67175210840519,28.0581825073439
"Congo, Dem. Rep.",COD,2020,48716961860.1325,507.521230077872,3.90154957064527,95989998.0,5.345,28.6049515263296,29.8868058018726
"Congo, Rep.",COG,2020,11468687464.0046,1993.586671931,-13.9995678950009,5752791.0,22.198,40.7190432792988,28.5875814395408
Costa Rica,CRI,2020,62395610759.9798,12394.0493969354,0.772593246982353,5034320.0,16.432,31.9064976577611,28.2333885931427
Cote d'Ivoire,CIV,2020,63027852805.4204,2179.72934832935,1.82838309372076,28915449.0,2.584,20.9934684842997,20.9491633347529
Croatia,HRV,2020,57963370885.0798,14808.4620188819,0.803359807884533,3914206.0,7.507,41.2770315838174,48.2564222170774
Cuba,CUB,2020,107351800000.0,9605.26125067263,16.5559626167225,11176354.0,2.24,8.16800463522735,7.51454563407414
Cyprus,CYP,2020,25555093854.2968,28649.015625,-1.20792435222243,1302247.0,7.755,79.647252717685,81.0214637422846
Czechia,CZE,2020,251109660602.536,23472.8915454417,4.51623223406736,10697858.0,2.55,67.7609732344735,61.0194570714913
Denmark,DNK,2020,355631021931.621,60985.4885601514,2.82692168535247,5831404.0,5.637,55.0368973244514,49.3965353466999
Djibouti,DJI,2020,3144136196.6228,2844.88810647853,0.580719548070135,1105188.0,27.713,117.134854035476,108.610017288247
Dominican Republic,DOM,2020,78546672406.8291,7135.22273255899,5.45467337342448,11008300.0,6.126,18.7972072415048,25.9359541051708
Early-demographic dividend,EAR,2020,11039712538107.1,3250.74974734387,3.21740233241114,3396051187.0,7.41080978209992,22.3694977403446,23.7887911323377
East Asia & Pacific,EAS,2020,27474338351594.1,11595.2940923559,1.22360923994052,2369438682.0,4.28970049892231,26.2939423250514,23.7398706461384
East Asia & Pacific (IDA & IBRD countries),TEA,2020,17783399412496.6,8485.42025780464,1.22360923994052,2095759417.0,4.38272643965065,21.5105259851153,19.2335413160177
East Asia & Pacific (excluding high income),EAP,2020,17805361735240.4,8391.36838432688,1.22360923994052,2121866294.0,4.36073968094378,21.5121432011285,19.2451888885917
Ecuador,ECU,2020,95865473000.0,5463.64515348598,-1.82595653187617,17546065.0,6.127,23.2835621642424,20.7057487735965
"Egypt, Arab Rep.",EGY,2020,383817841547.099,3511.11381026379,6.17693409847963,109315124.0,7.974,12.4727757370868,19.6534798296655
El Salvador,SLV,2020,24921190000.0,3997.19279583709,0.653512318599752,6234673.0,5.008,24.5267982788944,41.9327086708139
Equatorial Guinea,GNQ,2020,9893816007.7398,5764.05502912947,-10.1685457458373,1716468.0,8.781,40.8454498501516,37.0824347940291
Estonia,EST,2020,31820771493.8974,23933.9939421065,0.753338456718083,1329522.0,6.956,68.1545534058676,69.2380878779785
Eswatini,SWZ,2020,4120621324.89015,3454.784217446,4.71206342947426,1192729.0,32.944,43.7519351716358,40.5486768010299
Ethiopia,ETH,2020,107657732424.155,905.313159254148,18.2545726775222,118917671.0,3.994,7.12719989668803,16.8789144434913
Euro area,EMU,2020,13266853301191.7,38234.5335889285,1.69673098366938,346986142.0,7.82955559700518,44.554766323811,40.9653618668789
Europe & Central Asia,ECS,2020,22287615625568.5,24121.4791035767,1.80012780394217,923973838.0,7.11300236808992,41.8437416512899,38.9460710738031
Europe & Central Asia (IDA & IBRD countries),TEC,2020,3916679848494.7,8456.58174660206,2.6493593974983,463151657.0,7.24296562458962,33.6062837463624,32.4234074291375
Europe & Central Asia (excluding high income),ECA,2020,1437141951950.75,5733.41761868436,2.22797604954881,250660609.0,9.31638724518223,32.0837160711742,35.5714647858889
European Union,EUU,2020,15505708717748.9,34698.4032089427,2.03874418596244,446870959.0,7.05350210339032,45.738563796122,42.1032637546159
Fiji,FJI,2020,4432466219.87685,4844.42127154524,-1.48397965677574,914963.0,4.649,27.8295734109101,44.5140023698151
Finland,FIN,2020,270000311606.226,48828.6846862799,1.63841596860614,5529543.0,7.759,36.2143434283611,35.9702521712277
France,FRA,2020,2647926055110.05,39169.8606000707,2.97797868174696,67601110.0,8.009,28.5572228192655,30.2816679047993
French Polynesia,PYF,2020,5574821989.38239,19966.4838503859,-2.16282253629427,279209.0,12.951,9.49972847640143,36.3334549622008
Gabon,GAB,2020,15342236163.9943,6605.80346077904,-9.00986856167656,2322539.0,21.27,47.5994828157319,22.5145718306477
"Gambia, The",GMB,2020,1812170891.19069,720.335143352133,2.18875895856547,2515733.0,5.892,9.60764388834478,37.7878762852843
Georgia,GEO,2020,16010869215.68,4300.85701291207,6.84793338769904,3722716.0,11.73,36.9003241679889,55.9907600072305
Germany,DEU,2020,3940142541354.1,47379.765194548,1.75504599873261,83160871.0,3.881,39.1691838521344,33.824073376198
Ghana,GHA,2020,70008243859.8666,2195.45481659987,9.36557496583738,31887809.0,3.313,31.5254204867115,35.0500782295317
Greece,GRC,2020,191362985554.861,17886.733165236,-0.363959702932064,10698599.0,15.899,31.450429504041,38.8433569445986
Guam,GUM,2020,5916000000.0,36482.9363953675,4.03539008928644,162158.0,6.248,6.40635564570656,57.2684246112238
Guatemala,GTM,2020,77719464220.73,4477.61761796418,2.87232203437225,17357325.0,2.955,16.3436127212207,24.7971489282314
Guinea,GIN,2020,14088693742.9464,1053.66097696415,4.24998016732003,13371183.0,6.018,46.969818134712,68.7954413842173
Guinea-Bissau,GNB,2020,1683619351.72486,836.26731423732,1.9334399324789,2013255.0,2.89,15.664911354144,27.7655367770295
Haiti,HTI,2020,14508222518.3018,1290.32538667383,18.6851861283427,11243848.0,15.546,7.65100448067923,29.7628756445846
Heavily indebted poor countries (HIPC),HPC,2020,820678273818.935,968.074022023344,3.40198228348704,847743308.0,5.08466986799381,20.3980212694364,27.9281643909078
High income,HIC,2020,56044969561614.3,40219.1360185556,1.18953318282115,1393490142.0,6.46161477782732,28.4947170745102,27.6931409426873
Honduras,HND,2020,23352232483.755,2307.61494319511,3.40198228348704,10119640.0,10.982,35.8751401030378,52.1257162805914
"Hong Kong SAR, China",HKG,2020,344943149590.058,46109.2299946609,0.63830994595979,7481000.0,5.808,176.304482446886,174.375222597563
Hungary,HUN,2020,158468487754.196,16386.9308821258,6.42661364413084,9670419.0,4.25,78.0833423107298,76.212156483458
IBRD only,IBD,2020,30426310945474.6,6236.68120499036,2.38848095642257,4878606096.0,6.97213821285169,23.2128722127676,21.8314613376774
IDA & IBRD total,IBT,2020,32884865747902.1,4932.64621363093,2.82883193883481,6666779721.0,6.6438211420864,22.7451792414659,21.9466623828624
IDA only,IDX,2020,1370690171731.28,1179.86645615956,3.40198228348704,1161733317.0,5.42444214786479,18.7652649911774,27.7884938202641
IDA total,IDA,2020,2457830370728.94,1374.49201596905,3.13798321090375,1788173625.0,5.57685316149891,17.6997718393142,23.3700345370991
Iceland,ISL,2020,21629953194.0659,59023.5663465778,4.01588809007708,366463.0,5.478,33.3096450490364,34.665430576638
India,IND,2020,2674851578587.27,1907.04251637669,4.81485791893405,1402617695.0,7.859,18.6824769296756,19.0756283996012
Indonesia,IDN,2020,1059054842698.48,3853.70288774146,-0.401651435218994,274814866.0,4.255,17.3311682848923,15.6410071153504
"Iran, Islamic Rep.",IRN,2020,262186179355.944,2988.78122414716,44.2649836337424,87723443.0,9.687,19.4246090258049,24.3855556612928
Iraq,IRQ,2020,180898797516.874,4295.18945121228,-11.2201963874294,42116605.0,15.778,27.750277551257,29.992038843889
Ireland,IRL,2020,436555518400.451,86622.5067251295,-1.92433936175075,5039747.0,5.623,135.462876703021,114.645575611669
Israel,ISR,2020,410768352657.612,44575.5719045492,1.05710682132421,9215100.0,4.169,27.1722994385229,24.0643743535137
Italy,ITA,2020,1907481094079.23,32091.4866621366,1.57740278796771,59438851.0,9.164,28.7258551870199,25.2136287172564
Japan,JPN,2020,5054068005376.28,40028.7341726762,0.933912186858549,126261000.0,2.809,15.5331828643222,15.8020257724508
Jordan,JOR,2020,43700383098.5916,4022.0401356135,-0.708587970279524,10865228.0,19.213,23.899941960737,42.1600068481689
Kazakhstan,KAZ,2020,171082365861.423,8781.50797787648,4.21085829258907,19482117.0,4.89,30.5289067989681,26.4975355671251
Kenya,KEN,2020,100657505750.545,1927.66459027849,4.94885283291357,52217334.0,5.619,9.64186888186451,17.5959466433724
"Korea, Rep.",KOR,2020,1644312831906.17,31721.2989141857,1.56374685675343,51836239.0,3.931,36.359590549146,32.6744545418102
Kuwait,KWT,2020,111045470461.207,25236.0755520534,-16.458362953587,4400267.0,3.557,43.7128532183865,38.2978926121035
Kyrgyz Republic,KGZ,2020,8270468614.24051,1229.51766602907,5.34018553508729,6726596.0,4.63,29.5818778074207,49.4104006230531
Late-demographic dividend,LTE,2020,22862413053120.2,9869.54019951006,1.37428071825137,2316461820.0,5.91884442746147,27.2981779458136,24.4161673161818
Latin America & Caribbean,LCN,2020,4805921371470.46,7445.29645309345,1.48172462037553,645497651.0,10.2142815871263,24.9942656768368,24.2106218074523
Latin America & Caribbean (excluding high income),LAC,2020,3984427319010.97,6892.38171560913,3.13715215892964,578091505.0,10.2177163550783,23.5080884610441,23.5441635041457
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,4561756343150.42,7240.29672376392,1.84282304408084,630051021.0,10.3522494542699,24.6336940661665,24.0360560693738
Latvia,LVA,2020,33379927434.6149,17564.2321549354,2.39332693904262,1900449.0,8.098,62.6592422617585,61.2239557848013
Least developed countries: UN classification,LDC,2020,1179759976006.93,1088.70490856513,3.87130647826277,1083636132.0,5.63912879862034,18.0576833139642,26.4705473998335
Lebanon,LBN,2020,31712128253.7961,5561.19166950397,85.5420423400206,5702398.0,13.284,16.3725868676481,33.7572174203146
Lesotho,LSO,2020,2053699870.07191,918.582577421982,6.54820559883913,2235727.0,18.399,44.44901227889,96.6475923666881
Libya,LBY,2020,46854285440.642,6650.33810585348,-4.75412381683802,7045399.0,19.613,20.3637900560977,30.6120033812341
Lithuania,LTU,2020,57412038533.2718,20428.6478157394,2.03874418596244,2810369.0,8.487,72.4346855034597,63.361880060059
Low & middle income,LMY,2020,29667488251107.8,4698.51752976729,2.82883193883481,6314223170.0,6.69089671508079,21.6838829933211,21.1817488725448
Low income,LIC,2020,340851227778.848,607.964753680009,3.53660531940162,560643073.0,6.11463252536247,20.0340550363718,33.6697977816727
Lower middle income,LMC,2020,6110254911277.35,2058.43459982702,4.30850566192725,2968398856.0,6.67471729847601,22.8597660807994,25.2298675988037
Luxembourg,LUX,2020,73670782100.3909,116860.02817236,3.86906326889533,630419.0,6.766,204.436962289215,171.144434087217
"Macao SAR, China",MAC,2020,25343525935.8358,36976.2561071429,-0.257777305139285,685400.0,2.566,61.4680620928429,60.0323009221074
Madagascar,MDG,2020,13051441203.9474,450.771615201509,4.31114513583488,28953556.0,3.284,20.1420748833617,28.8686324830754
Malaysia,MYS,2020,337456163961.211,9957.52626697613,-0.818007729183023,33889558.0,4.54,61.5779359054349,55.2102465322035
Maldives,MDV,2020,3712604583.36665,7393.8886543933,-3.36532468398728,502118.0,5.434,48.2411996300086,66.1207032743183
Mali,MLI,2020,20698560938.7775,953.242943290974,0.473279685131288,21713836.0,3.528,25.1422593727846,30.8992880694173
Malta,MLT,2020,16409900599.1964,31833.596382464,1.86421393908336,515490.0,4.347,136.058044819679,120.344922224379
Mauritania,MRT,2020,8260752385.23089,1795.76459566714,6.4408732898183,4600131.0,11.054,41.406104283545,45.3700638487291
Mauritius,MUS,2020,11408106446.3144,9011.04288445023,2.57304044505899,1266014.0,8.626,36.7588677446232,46.4807496090217
Mexico,MEX,2020,1121064767401.51,8841.2707511328,4.61979012344409,126799054.0,4.44,39.2353720871536,37.6191836120664
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,3561019804742.77,4707.81986084887,0.580719548070135,756405281.0,9.21442251170227,31.985590002808,33.4158742215461
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,1633681676516.37,2375.4738441756,6.49131363710899,687728758.0,9.75371979626131,17.6958613750157,25.9626148447591
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,1649213376516.37,2381.42542469934,6.17693409847963,692532027.0,9.84929376390015,17.673869961893,26.2080622875866
