"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.63799855869866","-7.89106326080447","-15.0292437935751","-20.1762879448727","-20.4782136117306","-21.9751034634071","-16.9355704119467","-15.7812102966465","-10.4398165717153","-6.22010459710382","-6.18119850537565","-2.20435917633131","-2.52832414562153","-2.39537289745616","-7.35660133782848","-14.2246479360543","-16.4837116405484","-13.6219482985734","-10.4403281934474","-9.96233164214971","-7.31624657065382","-7.76786633240124","-2.66180705584758","-0.956577968660234","-1.26072402014699","-7.2281230237955","-7.05686573000043","-3.99777390668494","-3.47997395796116","0.331693235139525","-2.3097864408313","-3.86668290126969",
"American Samoa","ASM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-12.3859129354423","-2.4988431281814","-17.7925720658308","-14.1938370337229","-21.889178133135","-24.9933244325768","-4.92246664262532","0.282732381583999","-9.37612748045701","-39.7513131363421","-32.0829863113161","-10.9473608397778","-17.9377852998853","-6.47252696241509","-6.13126142864487","-1.87959318973665","2.66157704168822","-1.01497878795061","-0.084167999326656","-8.75234501112517","-6.4505229608561","-5.92188254714106","-7.23191944041809","-7.92911790133271","-10.3865694462064","-9.42082349224047","-9.15813030793044","-6.31005255823088","-10.0007541423499","-19.8432206578824","-28.7521784338138","-21.6400619803907","-13.0521618835597","-10.8739141545735","-5.07303916439277","-8.11026781449494","-8.78062787514538","-0.0378965310947221","2.03393623440556","-2.38761069740834","-7.6968559845244","-13.9937660480859","-6.50528434529466","-15.5663867272565","-17.7815117413437","-15.6262417034246","-13.5132714444514","-8.15195417013484",
"Australia","AUS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.11589360326484","-4.98749064104477","-3.24753507309035","-3.16820291501697","-2.97613307646999","-4.91410236294231","-5.07087489384139","-3.58914507758024","-2.73400539962506","-4.44875288739197","-5.59363165883696","-3.72140115832283","-2.1038782912626","-4.04312576822906","-6.26582917008026","-6.71703905379547","-6.23018337430444","-6.18497324085113","-7.56503658273096","-4.88206185813593","-5.23144486271866","-4.00506862277956","-3.26400930085158","-4.44404469042498","-3.25799888383102","-3.09266163288854","-4.31257611103591","-3.61631218807461","-3.00161155039194","-2.56116066582786","-0.0207105142276052","1.87433748291951","2.61066078948374","0.337521409077969","-0.300085449771847","-1.96335074906626",
"Austria","AUT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98531598038444","3.29250867823429","3.81348828635748","4.49615698142083","2.58051083948133","2.94294851772085","1.58501011759763","1.51000017550336","1.75299233450364","2.31393875506261","1.58832680063968","2.571487769682","1.24444591726667","0.908176708238319","2.38423045289808","3.3513779974929","1.71589946789047","-0.829086609771728","1.32556377170149","2.42346585412932",
"Azerbaijan","AZE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-16.5740632135158","-29.3146493832248","-23.1113389046322","-30.6884366040807","-13.0903833593547","-3.18196904183888","-0.906770850609527","-12.3213949554144","-27.7726673572238","-29.8282485551101","1.26319117280894","17.670467343915","27.289087539853","33.6793638921001","22.9720443124812","28.4268313519369","25.9957665612112","21.4925357741895","16.4935876692396","13.5683574038086","-0.419198909856565","-3.60050733417184","4.12208960991814","12.6823769245212","8.70455620187564","-0.740874280795448","14.9620003998682","29.7916946512237","11.5001296207861","6.28547741358431",
"Burundi","BDI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","-3.59026812582895","-3.00942472812131","-8.41652238216762","-6.47258561238188","-1.03144329893231","-6.13410034398202","-2.85038738673383","-5.50382096415844","-2.99542008499923","-1.82525676729153","1.04416596056391","-4.60400356055959","0.630045184343134","-5.44160419385012","-2.61184612113877","-5.76258887448881","-4.18720201167941","-0.397990063033964","-3.04630146043229","-3.53655815425186","-0.510079090142336","-10.4870448125811","-8.20727615108639","-16.0907343690621","-9.04769271099169","-14.8111210984709","-12.6836314052419","-11.1924151286239","-10.5412211637507","-15.8466721557504","-11.530480718165","-12.3789527310826","-13.7155221555246","-14.5912293655985","-15.2431972553408","-13.008651673299","-14.1897728146803","-18.6289555009173","-23.7924756438159","",
"Belgium","BEL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.49803373016796","3.39723910068488","3.09695508992498","1.99655304871952","1.85028932301471","1.49569237465597","-0.831236474764241","1.80970941708578","1.52379368667185","-1.9288774755617","-0.0829864949097406","0.969084734716925","0.751219410488651","1.38017908454948","0.558076934849912","0.702363722625537","-0.874098516086553","0.123098549898876","0.874586400402744","1.86547183949262","-1.18441103993682","-0.698532214136678","-0.854540573985078",
"Benin","BEN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-5.27758581243235","-7.88628294719232","-9.2806423926268","-7.55459343244956","-9.7252385324635","-4.37113837101206","-2.54205714780004","-7.23139169626675","-29.7501201535724","-12.3059416482257","-5.4295665927609","-3.72498915262059","-3.95504630309012","-2.194675178118","-6.51092410243579","-0.893468993243606","-0.925585932447158","-10.8930810294078","-4.28904687368759","-2.58299670414555","0.660280507734446","-7.69564346950044","-1.73457487701648","-6.78725035015034","-5.39739989943456","-4.2321738931756","-2.2949879315414","-2.04549532483075","-3.74152919965989","-6.20555050861218","-4.66878856732409","-3.44376642481129","-3.08778709107344","-6.54621938784528","-5.49862209196275","-6.69033181086782","-5.56723414629173","-4.83328627198862","-5.17832684259519","-5.37925541995639","-6.66790663182434","-5.964093171322","-2.99669454869691","-4.18078964014056","-4.5491953448839","-3.99948140400369","-1.7464857569097","-4.1535207096168","-5.68712530776206","-8.17628006937687","",
"Burkina Faso","BFA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.324323038401","-8.3076359009361","-7.35321338684529","-10.2315812376868","-4.03746065696801","-1.79655604009115","-1.32772267157687","-1.29204165999457","-10.0082857458856","-7.16454946786702","-7.56751200933841","-6.0796386850131","-6.35349497520963","-4.18372491409563","-3.26728197882863","4.1931251239965","0.392208859644244","-7.45988627329844","-5.0047178089974","",
"Bangladesh","BGD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-2.73115105375932","-2.91113742780808","-2.89047855609157","-2.67224064450434","-3.8710788966539","-5.02042185545133","-2.70261503542757","-0.26009532576288","-2.52446691018841","-2.04311325466852","-2.87122454357184","-0.975865069282384","-1.02651168165971","-3.82036356521579","-1.25927364158709","0.208651431216537","0.570158867838373","1.08321175697211","0.590988260289112","-2.17154889891301","-2.13490813503246","-0.593464718148691","-0.0703537046583936","-0.710651968609124","-0.57304266329964","-0.991687231894649","1.35086830489484","0.218816448007947","-0.428022753319865","-0.250074173604547","1.66592495150091","1.07621521358966","1.01071124669571","3.47023264645131","1.82909794723498","-0.125842241657654","1.93195276968292","1.3723251518825","0.437159797644511","1.32188871858147","0.351171861174517","-2.03756600416726","-2.20783912081882","-0.839485005371136","0.318940441964321","-3.78969259910935","-3.13772027380244","1.00306769537462","0.415542395803935",
"Bulgaria","BGR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","4.80865418169129","0.613990941117262","0.91510702099059","0.217343180857701","3.04064614519954","-0.792752329323553","-4.69646000732052","-2.56218639906053","-1.78223553987341","-3.49729150664996","-8.28805964230479","-1.00803036109064","-4.18347903386454","-10.1439569086651","-0.327523059360731","-0.135850360240092","0.127694549820565","3.77249199928312","-0.411896973671685","-4.78204293615308","-5.31244317187738","-5.6731506146362","-1.94499895270126","-4.83403725480626","-6.38864100782166","-11.2057222505032","-17.0539269972643","-25.7409019974201","-21.7973306729886","-8.18150231666307","-1.9030145044976","0.47240619236303","-0.973570351440539","1.21578102455384","2.19248481630297","0.0183981701477746","3.10225979122961","3.24645323045642","0.573193859422085","1.65487939023884","0.362859861744162","-1.0336303578633","-2.68425641672332","-0.873913684652702","-1.79483553353335",
"Bahrain","BHR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-18.47263492924","-22.7736566715177","-16.2902935599115","-17.0621593010365","-8.21855744120353","5.27643823831839","10.8929583178355","10.2657487280386","2.41720834151215","4.91684826496613","0.935122029114271","-1.98467309307339","-5.21995910209623","4.56125511624915","-4.39519637001821","1.4488136317136","-11.481611231833","-15.3010029246183","-5.73924658971002","-4.03727929015308","3.5690246370708","3.75350666887635","-0.430280546168263","-11.0564495394444","-0.489864567236579","9.16025901142394","2.51701963066081","-0.5173375765393","1.80990381150795","3.58610571732871","9.23180920590183","11.8210087744718","13.3758607441787","8.77793644624144","2.44123386880183","2.8727610009228","10.855340365152","8.06539982681225","7.12443578913414","4.38061668747353","-2.31252912932776","-4.40558716045663","-4.30051876437292","-6.15289066217848","-1.96409784324041","-9.05383693445987","6.37213530677418","14.7198235888136","5.84398348945118","4.78021059669062",
"Bahamas, The","BHS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","10.6058246379069","4.05329593267882","0.288322921672273","-3.76381788350431","-5.63918220624579","-9.80722046968104","-7.31166444909079","-5.8056325023084","-4.91401695164372","-0.116344211502745","0.930232558139535","-2.01915998596758","-2.35991341069591","-2.74983670803396","-1.15603284902085","-5.77919489836588","1.15149565776777","1.57373868046572","-1.29487572875115","-4.25488480606591","-7.29564976447769","-7.45535629686247","-14.5670708684925","-4.22180125379529","-7.8368767543246","-7.75394544009676","-4.76646866689712","-5.33827728918196","-3.39160866189818","-7.12305028440183","-13.8061914480317","-12.3851568041165","-11.6100892944233","-8.10442037435534","-8.0632166374795","-11.9472714724764","-14.0368120592515","-14.2614149475433","-16.9249150364207","-10.1639297057563","-5.98258988449718","-12.6509094143141","-8.70002668448313","-2.60210078588536","-22.0443509738873","-20.2208763533214","-8.8696154754098","-7.00069253380102","-6.64860795366672",
"Bosnia and Herzegovina","BIH","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.38303905254984","-10.6978182461914","-7.10679339873965","-12.8061434326564","-17.6964513524331","-19.1912783102526","-16.1406059929682","-16.4343905974534","-7.75838583374485","-9.19042759129745","-13.8327998426086","-6.44520702910117","-6.0004639940391","-9.47919944225316","-8.62595020271336","-5.3258583032982","-7.35085841133573","-5.03540520266748","-4.69867094642486","-4.77878210545296","-3.23063057976363","-2.59691882108326","-2.83951861702088","-1.47528685104269","-4.39236523811559","-2.315020457054","-4.14847036951471",
"Belarus","BLR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.67279898477157","-2.97225278817512","-3.279971291319","-3.49600446207497","-6.08042744595589","-6.67811869357598","-1.5957828386974","-3.60452157918938","-4.28011087042602","-2.23160130536418","-2.55870194011727","-5.15047246548436","1.518035769229","-3.75494824327905","-6.6536778047307","-8.16202153003141","-12.0546848610717","-14.4678043936086","-8.18054584289412","-2.83500762120659","-10.0192566839897","-6.63303695478998","-3.24348147204404","-3.37736852773594","-1.74032515049902","0.0381469405173492","-1.9341665879178","-0.290687853658269","3.06724849238441","3.56177663896649","-1.5230672671251","-2.53380268962941",
"Belize","BLZ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","-1.82538315825728","3.15001740341107","3.83627608346709","2.53300997035839","-0.6169177838415","-3.87904703726329","2.80544640409394","-4.32088427399096","-4.10771992818671","-6.44218635850435","-5.18671500712158","-2.10567120444417","-0.780983722160193","-3.65582779940463","-6.43867670790748","-7.27739014096476","-14.1866352703266","-16.2316899525694","-13.2827643687289","-14.0794929378658","-11.0592676582953","-10.2526296178853","-1.59532298006302","-3.0513734963528","-8.33154548361297","-4.90605439670788","-2.61996122117629","-1.0918621898446","-1.7342159764007","-3.57083937981071","-6.35386054940414","-7.9676955998834","-7.2965049292803","-6.97326171926514","-6.57557614826684","-7.73126092549565","-6.26182966146405","-6.52200388988279","-8.27503903869998","-0.644343657641839","-1.47226756409698",
"Bermuda","BMU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3839518229167","17.9705408140268","12.990617442482","8.73439268120008","10.4899591972884","13.7436914712344","14.5337206234213","13.0015680806387","12.7467918685619","14.1692141819505","12.2608303872275","13.1637987135115","12.3021020474022","11.2979726598327","12.3973356197448","13.1996284714516","14.4112672754605","15.3894080314538","",
"Bolivia","BOL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-1.9573051383833","-3.65122868955266","-8.81625488683812","-8.80168495732181","-0.143808590765691","-8.09287108028388","-3.1002301736765","-2.60128880219736","-2.88215631423658","-5.30565969004086","-9.81625038478124","-9.94113018636157","-6.62074179350103","-5.72734353963638","-4.08621725498031","-4.91460043574974","-9.45982310670761","-8.81476005818446","-1.50805282011654","-4.50473141321793","-5.133062205972","-6.9835778359685","-7.83878104393264","-5.890117136131","-5.31504626126909","-3.36560781532762","-4.45175564078361","0.935302518905602","3.84682632206803","6.5182863397886","11.5044547652471","12.1283006687241","11.9507379319002","4.6916976138782","4.44660536937585","2.24179461328449","7.2736779094105","3.4377206274777","1.71604883648801","-5.86726594426454","-5.61927215929093","-5.06081178750561","-4.28165522078624","-3.34046725150638","-0.0434502183238675","3.91243044887491","2.13388054966237","-2.54708565819005","",
"Brazil","BRA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-5.39304045242405","-4.25673743516852","-2.86315218930506","-3.49313325979003","-4.75110025614202","-5.40495023928538","-4.55942175163155","-6.01406236239061","-3.60335647458237","0.017521506074345","-0.132777032570129","-2.07071987979993","-0.512971181312458","1.34986811010486","0.242620404807705","-0.993090660229478","-0.423315529310288","1.8553169096048","0.00543047313896343","-0.219464600014709","-2.35736654973227","-2.73368737119507","-3.63826290528202","-4.05145818781602","-4.46660530392099","-4.0477413019387","-4.44478653179819","-1.84525901678299","0.392877183707379","1.33863064799445","1.30988466560485","0.9727105230346","-0.19709696108555","-2.09933784786717","-1.7593578735281","-3.92594604454763","-3.19461831905473","-3.75941611687375","-3.57422079622864","-4.4988303801852","-3.51839166799859","-1.700113396765","-1.22429925769002","-2.80752008594698","-3.46989581435142","-1.687788053241","-2.4187656822737","-2.15975658541159","-1.27481070395724","-2.80783369862457",
"Barbados","BRB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","-14.5427533985499","-20.9859441998281","-27.9915491270509","-27.7973143453167","-22.7300364442581","-21.7473950633072","-19.3581646856221","-18.4939178922161","-11.480033391045","-16.0272226102425","-9.58699381448163","-4.27708617531062","-6.28381057145856","-6.03004731335953","-11.8506944801428","-6.85036236223836","-7.09104607602574","-2.43451568198597","-0.374449432098751","2.60914725839359","-0.44886049218889","3.06423293681097","1.44605519225487","-0.354355356419997","-0.964043429645234","7.46893059258753","4.12217800577057","6.232814693169","0.0422416324366867","5.95962010341529","-3.20811236581199","-3.76918641701839","-4.48134518357529","-3.33993473383023","-3.64191735837973","-4.66106017866377","-5.86397699078632","-12.6937325840461","-12.9792521453765","-10.4893661741424","-7.42918018711688","-9.01616589623384","-8.53071833117839","-5.24644752037007","-3.24982279392014","-8.50835280061712","-4.70953069139193","-12.0306623984079","-1.86708346142229","-8.48641052893695","-5.37207753716545","","","","","","","",
"Brunei Darussalam","BRN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0089733378698","27.7227259689919","34.6565048805013","33.4391703183789","38.2341251720237","41.3567976090157","35.9467432168006","43.5683953150916","33.3871860190442","36.5956039713662","34.7106649473496","29.8383189696267","20.8809881751641","30.7091836772045","16.6790433078393","12.8939057283534","16.362218549166","6.92823103255276","6.63555503539421","4.27887461849895","11.1384955074789","19.5161890701875","12.8759901458869","14.4191635059985",
"Bhutan","BTN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.01983346623616","6.7638187377148","-8.53782563873567","-4.95294069475195","-18.9069431459851","-26.6070202039629","-19.1060720878636","-24.293493248344","-23.4688052620108","-25.0627177353296","-26.4131091642844","-20.854696561702","-18.5091513975915","-18.3062679862316","-15.5091108691023","-11.5313120542653","-27.8005472490936","-31.8993290378847","-20.5044822108576",
"Botswana","BWA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-10.0133297738972","-5.47140649779134","-5.96975910951516","-19.572553454455","-7.39299914171606","-14.238069268213","-28.2804562133879","-14.2481244172333","-6.73484568369364","-4.73604049755576","7.35048102663733","7.8031251445233","31.9806062963655","7.33281146780439","15.9506253587963","-0.509050220366834","7.6830925694356","4.76800146320832","10.2625863007121","5.20350418190951","6.33435588815427","10.209974402478","14.3703922976173","3.54255087927288","10.6386786775837","9.4180495224013","10.8425100137362","4.84207534572475","9.54244888755722","3.53678323332071","16.1057108456087","19.6647760227163","15.6550615013405","1.39345872319277","-6.40593961472032","-5.88840225663454","-0.87298477500224","-5.90199267050561","4.53073148351166","11.0750306448499","2.22618287554396","7.97299722000005","5.58580913830414","0.392946349031096","-6.90505478190798","-10.1670736421133","-1.67775898732839","-1.14226669440215","-0.601337047023784","",
"Central African Republic","CAF","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-3.72453972164224","-3.76467968028553","-2.27681587236379","-5.40142552999241","-0.601662089101606","-5.69851584517804","-4.44979508270463","-5.24384586849353","-5.6213002425937","-7.70920034153731","-6.1139013050671","-2.7360567863432","-2.7088700983338","-6.18666446397518","-4.48468346818164","-5.88243164608966","-1.01269528104564","-2.89900460634816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","-2.92671923539044","-2.69476650173114","-2.55226401229286","-1.86421223711155","-0.916576378286991","-3.03352417959108","-2.57723064979666","-1.94192612713904","-1.36121643251902","-2.45034752698538","0.559835501282432","-1.04270367407612","-2.11900842342632","-1.56059006208338","-2.83954249793829","-4.69923751491993","-3.68530343754814","-3.29808207360623","-3.73261757531215","-3.43789455173284","-2.21562551511084","-4.07887683751901","0.570951691336775","-0.737903556790657","-0.385070715653333","-1.59452236316315","-2.99503525717251","-3.16569605531889","-3.00072131643647","-3.91670742512518","-3.39880313128256","-3.73448630876752","-3.65401317228271","-3.86026630874174","-2.39799048706512","-0.835225571288652","0.385035905172817","-1.37185670536611","-1.41951307916318","0.124607299622237","2.48322832733607","2.13236979231819","1.64503032397306","1.16498813828327","2.26315076447856","1.86965618692433","1.36365624553912","0.752359497275173","0.204634001322009","-2.96628242314574","-3.59618567149688","-2.77400602599856","-3.53224767688727","-3.14687545091254","-2.31892137730875","-3.51398716666025","-3.093111446907","-2.8034274767599","-2.38507161087906","-1.9517027481858","-2.01049352658992","-0.0219632282728957","-0.288416485092606","-0.633319898544559","-0.461744367419551",
"Central Europe and the Baltics","CEB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","2.63050624652236","2.02919902526033","-0.213429692485015","-0.164093109554736","3.05294106341948","2.20276889451666","1.05720827272621","5.61112891243433","5.4412936750055","2.92568374927013","3.15584387733549","4.10398715890826","3.49865043983895","2.30416679097883","3.54569531654708","4.77655904971081","6.19880976982838","5.55095675929769","5.86746774422011","5.85583867296394","8.58808810990502","8.3023660947163","9.49505631733894","10.4896486650384","6.665875167424","6.87242292195401","10.7918219160821","12.4877463639826","11.3636475223038","12.4839417017603","8.32040652761972","1.32644180255959","5.84995064151751","13.0332803673722","6.21119893660374","8.8773281834645","9.60676890706284","6.86697601883089","8.87897961536887","7.27641251378068","5.3441098658951","5.04991825776315","3.51229448103216","0.375066944737831","7.05691444462832","8.72947898535086","5.30562696837261","5.03562093258915",
"Channel Islands","CHI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
